Time,EEG_Channel_1
0.0,-2.064476761851585
0.004,1.5763256642285848
0.008,0.5871719761862669
0.012,0.35229361023637257
0.016,2.222706629903078
0.02,0.8616709192907506
0.024,-0.5843816325095765
0.028,2.2988826289350426
0.032,2.215520136705575
0.036000000000000004,-0.2500604457034512
0.04,0.3271209791877507
0.044,-1.4320547009463194
0.048,4.655580425544435
0.052000000000000005,-1.0112762847023502
0.056,-0.5593492108317872
0.06,-1.1505521860298495
0.064,0.21724468268588681
0.068,0.1630611717802155
0.07200000000000001,-1.9165359993522233
0.076,-1.976567009967856
0.08,-2.9762030924633907
0.084,-0.9111714234657569
0.088,-1.6361868529762624
0.092,0.334271024346363
0.096,-0.2010168326383851
0.1,0.48483391710708457
0.10400000000000001,-0.7970833397676589
0.108,-1.9273458448625802
0.112,0.5484979757325553
0.116,-0.9485960035996573
0.12,-0.24165790216565808
0.124,-0.807115717465803
0.128,2.805296271641609
0.132,3.2298618334221656
0.136,0.09280542294843475
0.14,0.13572148459739203
0.14400000000000002,-0.18626076087565818
0.148,-2.090779820959739
0.152,1.6332989646810097
0.156,-1.030259110593688
0.16,-0.935476886148572
0.164,-1.3911340342415335
0.168,-0.6554672911996342
0.17200000000000001,-2.3157342459544745
0.176,-2.2844060779357678
0.18,-2.5776208342391804
0.184,-0.7167941865224042
0.188,-1.570479483020424
0.192,0.6035774516218981
0.196,0.3955236260309619
0.2,1.6925910374276794
0.20400000000000001,5.474338848655981
0.20800000000000002,2.006297107392287
0.212,2.746329603204077
0.216,3.2922112908940466
0.22,-0.34026596014826826
0.224,3.8195869545780274
0.228,0.08619281617479169
0.232,3.376634825696568
0.23600000000000002,0.2531772970168962
0.24,1.0939456501909484
0.244,1.372192026490852
0.248,-1.4937583332914985
0.252,-0.1944699635055825
0.256,-1.0902817347594627
0.26,-2.8645644220529927
0.264,-0.9445089397053676
0.268,-2.6215001834323486
0.272,-2.567873133376117
0.276,0.19024395373941405
0.28,-1.8225993653998018
0.28400000000000003,-1.1340606840806489
0.28800000000000003,-0.12711518311921055
0.292,-2.711223914707488
0.296,1.140675127794044
0.3,0.24205484473785532
0.304,0.9901635384829897
0.308,-1.3926879931210463
0.312,-1.0640762105319188
0.316,5.026214904500348
0.32,1.0240634770596935
0.324,-1.1129957424296868
0.328,0.6328187184154759
0.332,-1.7244030646183055
0.336,-1.0178629603836526
0.34,1.7559579910624035
0.34400000000000003,1.2438244728796535
0.34800000000000003,-0.06490608891229946
0.352,0.07018245532700096
0.356,-1.3658295417032564
0.36,-1.0847983199621483
0.364,-0.9528200195567246
0.368,-0.3707699255749418
0.372,-1.2735120782918454
0.376,-0.6405474847545705
0.38,-1.0087417860519097
0.384,-2.4434109149518193
0.388,-0.6822284517919929
0.392,3.5968012547234336
0.396,-1.2074767845764616
0.4,0.5869080556703515
0.404,1.248374679274391
0.40800000000000003,1.5056153615734897
0.41200000000000003,1.1831094510934757
0.41600000000000004,4.311385205522784
0.42,-1.555832245850791
0.424,1.015957773014734
0.428,0.8247601938564315
0.432,0.3481075802431126
0.436,1.6465372213238199
0.44,1.3693339545643408
0.444,1.6719285613573573
0.448,0.2203678228075784
0.452,-1.9069223335359013
0.456,0.8476244832986045
0.46,-1.229655585069853
0.464,-0.9807507499830539
0.468,-2.3486667686295117
0.47200000000000003,-2.276731524055983
0.47600000000000003,1.1622511395496222
0.48,1.4859783716057327
0.484,-0.7013908606169166
0.488,1.2082115881100854
0.492,-1.0422436770263652
0.496,-0.5609318301200465
0.5,-2.0294818202952003
0.504,0.20701009281051408
0.508,0.1696543323622544
0.512,4.986712228795241
0.516,3.255402747131603
0.52,3.1553955067960886
0.524,-1.0891011328737443
0.528,-1.2201649776074415
0.532,2.270097037200081
0.536,-2.0052612090604347
0.54,-0.028874184051227436
0.544,0.8536173408641318
0.548,1.6453181143992068
0.552,3.129292889414971
0.556,-1.0546937999528687
0.56,-1.1738914324012293
0.5640000000000001,0.2298690129483416
0.5680000000000001,-1.7139095884034976
0.5720000000000001,-2.719600794076011
0.5760000000000001,1.0008298451953375
0.58,0.3431035397062111
0.584,0.8043403522403398
0.588,-1.7257315953847843
0.592,1.3579307597577077
0.596,0.5396241716498636
0.6,1.9936743984919791
0.604,-0.574460090968439
0.608,1.0526733780060369
0.612,3.487724580962171
0.616,1.651115409148935
0.62,1.488625430231612
0.624,2.31311052541181
0.628,-0.9211327589060505
0.632,-1.1967152885140835
0.636,2.665306078243666
0.64,3.2830496522619717
0.644,-0.5190595215477876
0.648,-1.59819923186273
0.652,2.6457255186814206
0.656,0.2670541347571368
0.66,0.6255086798631819
0.664,-0.8396916774272639
0.668,1.1201990302760578
0.672,-1.3828580088927263
0.676,0.4652109792845571
0.68,-2.5472260977063383
0.684,-0.8742327433081291
0.6880000000000001,-1.6265810877202447
0.6920000000000001,-1.7173370633591798
0.6960000000000001,1.4880574885998654
0.7000000000000001,0.3124051077088879
0.704,0.3693675172981744
0.708,1.6007939812121976
0.712,0.19718256341221546
0.716,1.6858247215799946
0.72,3.5979958223195885
0.724,0.4772885762126139
0.728,-0.06316276972770107
0.732,0.6309308448950975
0.736,0.22100425755920616
0.74,2.9413759348557247
0.744,2.4428996867710144
0.748,0.0017634425380766289
0.752,2.6918304318433197
0.756,-1.0487357983405245
0.76,-1.378422510471792
0.764,2.342974127241347
0.768,-0.05591275522186423
0.772,0.0022087791071405682
0.776,-2.1460148964388805
0.78,0.06955437456515712
0.784,-1.1376512416599645
0.788,-0.0801645669292288
0.792,-1.8845903195173215
0.796,-0.26572991099806775
0.8,-0.6974389209625907
0.804,0.6610004244916069
0.808,2.386407080384384
0.812,0.6005193947906603
0.8160000000000001,0.4618692250053166
0.8200000000000001,-0.812007321769366
0.8240000000000001,2.1099596501679807
0.8280000000000001,0.31649911647400486
0.8320000000000001,2.944519118726978
0.836,1.4070127756374817
0.84,1.2166260076493178
0.844,-1.4448213435592365
0.848,-1.4198841699374651
0.852,0.36649630947947964
0.856,0.3876433609023359
0.86,-0.6769000333342248
0.864,-3.7151495045692933
0.868,-0.6118139952213862
0.872,-2.980370507275802
0.876,1.690282856754701
0.88,0.3331514489540287
0.884,0.7235676248827073
0.888,1.4607705434136793
0.892,0.1928347313834618
0.896,-1.021340412068828
0.9,1.6369706143133795
0.904,1.8296846737569987
0.908,0.9545815512339637
0.912,4.279395747865177
0.916,2.1581684101634266
0.92,0.842498772185589
0.924,-0.9924425295764872
0.928,-0.14625342615108272
0.932,2.6050741979243055
0.936,-0.4422451262978825
0.9400000000000001,-2.1164836069559896
0.9440000000000001,-0.4762205568086859
0.9480000000000001,4.186087621399417
0.9520000000000001,-1.3236122209898338
0.9560000000000001,1.2275574351977232
0.96,1.3698599471636177
0.964,-1.2354758750033323
0.968,-2.2626899391997184
0.972,-2.230506392704654
0.976,0.7803283064532246
0.98,-0.2402645998849724
0.984,0.9239842243451449
0.988,-1.198594834938853
0.992,-1.3123813427259114
0.996,1.5290263797933596
1.0,-2.167628964937153
1.004,0.15339125650007363
1.008,0.6876989008339203
1.012,0.8243310442889528
1.016,1.7396460805534302
1.02,0.9705580094799245
1.024,1.6523338013492639
1.028,1.5910003184862194
1.032,-1.7985850926468763
1.036,-1.0808049248012037
1.04,3.0950916997615026
1.044,0.5705186078203737
1.048,0.26939024523813837
1.052,1.8287032900694977
1.056,0.08831132840574563
1.06,-0.31813891452699317
1.064,0.1524251221630173
1.068,0.6158467402382379
1.072,1.7496974507837018
1.076,0.37511979896449665
1.08,1.6208565218713584
1.084,-2.4812731217997834
1.088,-0.48515046567710224
1.092,-3.484405985642754
1.096,-2.4013135029668646
1.1,2.6205475643741227
1.104,-0.9204047316824036
1.108,0.6249552348062493
1.112,-0.6901676609617262
1.116,1.4254962151903314
1.12,0.010993284959910254
1.124,1.5110611312710986
1.1280000000000001,1.91651605813086
1.1320000000000001,4.539818843235984
1.1360000000000001,0.756521128600959
1.1400000000000001,0.6060470960969154
1.1440000000000001,-0.9368870351976644
1.1480000000000001,-0.09921406629474538
1.1520000000000001,-0.45258543198819184
1.156,-3.2739445259657285
1.16,-0.32514333685218977
1.164,-0.6857841960344053
1.168,-3.026087019271565
1.172,-0.4281334918553087
1.176,-0.5218960799180069
1.18,-3.935777850549621
1.184,2.068792228745203
1.188,1.2890812041145914
1.192,-0.5017152709866799
1.196,-3.677627121427905
1.2,-0.7384594275304992
1.204,0.033795176541597416
1.208,-2.0650250807083324
1.212,-0.026753324318750327
1.216,2.8702572806483047
1.22,0.1510888220594946
1.224,1.8125569505464958
1.228,-0.07028286570244047
1.232,1.9013351374932546
1.236,1.170703982839214
1.24,-0.7989506258201098
1.244,0.2469940724353308
1.248,1.1013391542360609
1.252,0.6969268257719983
1.256,-1.4438240746611832
1.26,0.2773490026079195
1.264,-1.3188113273862463
1.268,-0.9752803023529295
1.272,-0.23870508521257172
1.276,0.01211973231415675
1.28,0.5428503606622388
1.284,-0.42350862053613214
1.288,-2.6298500622450085
1.292,3.2081592879362755
1.296,-0.880417105460591
1.3,1.3590870241594122
1.304,-0.1409892365835844
1.308,0.2408596236310373
1.312,1.2250192037094045
1.316,-0.7292805344877858
1.32,1.0345054925348394
1.324,2.6792516894139937
1.328,2.0346777178327353
1.332,0.3997066127536445
1.336,1.3562236286011025
1.34,-1.2692680874467783
1.344,1.117672605545722
1.348,0.803156170488727
1.352,-1.259337100455443
1.356,-2.5546675892029564
1.36,-0.5232965026076198
1.364,1.4215184119594775
1.368,-2.153292839252505
1.372,1.307214664844268
1.3760000000000001,-1.707966968964173
1.3800000000000001,2.1027508630591183
1.3840000000000001,-1.1925731828007167
1.3880000000000001,2.157618736739839
1.3920000000000001,-0.5908443952392499
1.3960000000000001,0.8894209539352066
1.4000000000000001,0.04803064133602991
1.4040000000000001,1.9329969420670103
1.408,2.07671103049687
1.412,1.4696836439633785
1.416,-0.5937641043906188
1.42,1.2206418090619027
1.424,-0.15831055222052826
1.428,-0.1282260336640454
1.432,-0.08171576101381572
1.436,1.9234422531663957
1.44,0.8730302760967071
1.444,0.18440017676845263
1.448,-1.2037375655031122
1.452,-0.9160190808053152
1.456,0.46512747810609933
1.46,0.5636259060532454
1.464,-1.7073993384434147
1.468,0.11391270282714916
1.472,-0.8204326421467162
1.476,0.01646013439650862
1.48,-0.8841122485462869
1.484,-1.1441394942064098
1.488,-2.331521122026913
1.492,-1.226109513468351
1.496,-0.5247235564015711
1.5,0.9905785285810582
1.504,0.19641556582296643
1.508,1.5246621703873653
1.512,-0.5034480431213082
1.516,-2.334624231307557
1.52,2.1335359013292026
1.524,1.932438167649981
1.528,3.1684696505124172
1.532,0.24942401626233224
1.536,1.2434641137434337
1.54,1.6768631679392725
1.544,0.3310780198201303
1.548,-2.753777446400464
1.552,0.18082991874247709
1.556,-0.5262196201067915
1.56,2.40797043156378
1.564,-0.6408729341210752
1.568,-1.6015040730455696
1.572,-2.9431528932589006
1.576,-0.0799164806376974
1.58,-2.310508740084515
1.584,-1.2811335742962386
1.588,-0.3912361004961886
1.592,-0.8529336427742904
1.596,0.03719705043174312
1.6,-0.23207894822218358
1.604,-0.8806495455437214
1.608,2.492921434403803
1.612,-0.909672456570375
1.616,-0.5366914942639291
1.62,1.975850111981183
1.624,0.48697319236602155
1.6280000000000001,3.5104576639687837
1.6320000000000001,-1.0272247835847703
1.6360000000000001,1.2583647188568046
1.6400000000000001,-1.4548367281276993
1.6440000000000001,1.0652756756828299
1.6480000000000001,0.37813908008996644
1.6520000000000001,-0.8340061459213837
1.6560000000000001,-0.9261304257949903
1.6600000000000001,-1.4054018913138955
1.6640000000000001,-0.038043407368711035
1.668,-1.6345713070445802
1.672,-2.1799231276124185
1.676,-0.5801937430851963
1.68,1.0010773154277017
1.684,1.9617895593034276
1.688,0.22949964459573224
1.692,-0.05613574504438146
1.696,0.8134984185857778
1.7,-0.14979236489370576
1.704,1.2790281482583656
1.708,1.1668828565871059
1.712,0.6729589372331933
1.716,1.4098805693005496
1.72,1.1856360590111978
1.724,2.2267658838351
1.728,0.5533933622013221
1.732,2.607175419672092
1.736,-0.29187876233808463
1.74,0.8478816212467611
1.744,1.0770261918805706
1.748,-0.3759479707861586
1.752,1.2039631729000626
1.756,-0.7346491793426204
1.76,0.24916054151031652
1.764,-0.47719247031342266
1.768,0.8549451919927715
1.772,3.368993721324304
1.776,-1.8604866994049254
1.78,-0.5146639492665898
1.784,1.4662138257517094
1.788,-1.1926312810622899
1.792,-0.6846779676995213
1.796,0.45765190574964937
1.8,-1.0647191970686127
1.804,-1.0307186306584908
1.808,0.7179077888332841
1.812,0.4007744821310305
1.816,1.9699852308456918
1.82,3.329137213877894
1.824,-0.4445109975604763
1.828,3.3081667706349123
1.832,1.6644123579902392
1.836,2.3535449728567044
1.84,1.56306417318686
1.844,0.6496916956017019
1.848,0.2872740085277875
1.852,-1.3662332372683221
1.856,-2.5360342538203735
1.86,0.49046477239807107
1.864,-0.7427782833827746
1.868,-2.942724630474121
1.872,-1.4649418944792272
1.8760000000000001,-3.268988771616341
1.8800000000000001,0.41332515893325594
1.8840000000000001,-0.7384309260162882
1.8880000000000001,-0.1894766370621076
1.8920000000000001,-0.105658150709313
1.8960000000000001,-0.4172670830017283
1.9000000000000001,-2.1092041885709634
1.9040000000000001,-1.4665088778630195
1.9080000000000001,0.18151991818086038
1.9120000000000001,3.4296474011369993
1.9160000000000001,1.0921037745979247
1.92,1.1436317376506995
1.924,3.1106436880850397
1.928,1.6059245520325458
1.932,2.278621395849015
1.936,1.8071274351885789
1.94,-1.1596107035821295
1.944,1.6099529322320916
1.948,2.235566218732733
1.952,1.0024685511921378
1.956,1.453594018443112
1.96,1.9602812726358994
1.964,-1.0538207232493657
1.968,0.7061120674922783
1.972,0.7363334572280676
1.976,-1.0623395696629456
1.98,1.507988695221219
1.984,0.9504404983426407
1.988,-2.504686016556991
1.992,-2.8944351812006057
1.996,0.9451677266360279
2.0,-2.1524214666761923
2.004,0.9548110205352187
2.008,1.2098979958809712
2.012,1.4973688091696875
2.016,4.0220416333540365
2.02,2.497838238470601
2.024,4.796411058911451
2.028,0.7942276865924933
2.032,1.1561665601056301
2.036,-0.4285570946708519
2.04,1.3609732783712132
2.044,1.1091561051325944
2.048,-1.392243981731569
2.052,1.3055273744368265
2.056,2.875623315813193
2.06,-0.45710261251443673
2.064,1.6585950706058432
2.068,-1.517758045017589
2.072,-2.8301991153273094
2.076,-1.9274681569620566
2.08,-2.162951244507596
2.084,-0.5306050381399262
2.088,-1.287437361373917
2.092,1.2625017019728937
2.096,0.7201633406419086
2.1,-0.8451114690701275
2.104,-0.6428555675998452
2.108,-0.03405273505308154
2.112,-1.6211734741709745
2.116,-0.3830506675493044
2.12,3.405024409021342
2.124,-3.5513483459948914
2.128,1.1455699690225227
2.132,0.573278344816708
2.136,1.6580284660485827
2.14,0.8763030803460989
2.144,0.742195648450533
2.148,0.8091770537504279
2.152,-4.124916346236476
2.156,-1.902643389903579
2.16,-1.549239345021482
2.164,0.17728702104870409
2.168,-0.8739387988741911
2.172,1.7913682420184796
2.176,-1.8302047251535116
2.18,-2.475519211532454
2.184,-0.44688511998804803
2.188,-0.6036650393151735
2.192,-2.428579810924113
2.196,2.4800300568755786
2.2,-3.0437800421654306
2.204,-1.2296984645914655
2.208,1.8989062736954723
2.212,2.7326069924352874
2.216,1.7074775360056602
2.22,-1.8416696040865355
2.224,-1.5611770720419453
2.228,2.412453484357694
2.232,-0.19635419908468354
2.236,0.38462699399094596
2.24,1.0061536309432846
2.244,1.1998105957710758
2.248,-1.4877551124325818
2.2520000000000002,1.6365191817266553
2.2560000000000002,-2.1434464221443474
2.2600000000000002,3.015076230627349
2.2640000000000002,-1.872895296009248
2.2680000000000002,-2.541702577795043
2.2720000000000002,-2.8439539221550048
2.2760000000000002,-1.0728648395289897
2.2800000000000002,-1.6622678048097843
2.2840000000000003,-0.8220642269653294
2.2880000000000003,-0.8940283438049255
2.2920000000000003,1.2080125218442996
2.2960000000000003,-2.293273470045133
2.3000000000000003,1.3106621863055825
2.3040000000000003,2.0406782856916927
2.308,0.7448780163839019
2.312,1.4827770660459647
2.316,4.414218713501425
2.32,3.6217590843794296
2.324,-0.873734799274646
2.328,3.4274457266447604
2.332,-0.7307796127270629
2.336,1.3219931926747859
2.34,2.8137747719389004
2.344,1.6721409234204796
2.348,1.598207718043148
2.352,0.053790923454966416
2.356,0.14186010349172107
2.36,0.6685707344421981
2.364,-1.5662556707317068
2.368,-0.8701514630078597
2.372,0.47366623101893723
2.376,-1.3797379664463765
2.38,-0.3058047664580953
2.384,-1.0267732573667425
2.388,-1.5219430404748966
2.392,0.8818798070230784
2.396,-0.5738566105346838
2.4,-2.5951693378472034
2.404,1.4627814181409025
2.408,0.9494602696164427
2.412,-0.15857525080290125
2.416,-0.9184158349788678
2.42,1.638307510222122
2.424,0.16790916527180932
2.428,1.348804982844082
2.432,0.19675306604759224
2.436,-1.2715409685647185
2.44,-0.7887008855867869
2.444,0.28944830401712607
2.448,2.6327749769180397
2.452,0.36049359589817226
2.456,1.552144062219176
2.46,-3.433471198203492
2.464,-3.7536324882434418
2.468,0.4262926395916551
2.472,1.5414947519865474
2.476,-3.7807338127327914
2.48,1.6106528996801925
2.484,0.8498936463312983
2.488,1.1002923753047027
2.492,-0.13180788971988355
2.496,-0.4216614293914609
2.5,-1.9329845024712395
2.504,0.7267194508583223
2.508,-1.2872160137638737
2.512,0.5357715559778495
2.516,-0.40758116466350935
2.52,2.9259397218402308
2.524,-0.7935125310285771
2.528,1.403867967443582
2.532,1.0644559907593232
2.536,0.10180316401109502
2.54,1.5654820078674958
2.544,1.3470594744413145
2.548,0.22661530072855285
2.552,1.79700222292799
2.556,-1.6076433327626005
2.56,-0.7875576592463502
2.564,-0.7131291406995074
2.568,-1.5759275721734332
2.572,-3.7712193970724943
2.576,0.14615406652295448
2.58,-2.8430126484168476
2.584,0.24497384754304785
2.588,0.5892295246692872
2.592,0.338724522196288
2.596,-0.7412199178999508
2.6,-0.9709495364525347
2.604,4.097925681731135
2.608,-0.7050413121472041
2.612,1.9506184053972646
2.616,-1.2713339220741928
2.62,3.9205771309962207
2.624,3.331941654730432
2.628,0.8103142646334964
2.632,2.42270888605818
2.636,2.793375147383086
2.64,0.768576652730524
2.644,-2.0789327339202313
2.648,-1.2679519629088898
2.652,-1.5729820394638663
2.656,2.425282693860622
2.66,-0.02541654913833613
2.664,-1.5445276045103773
2.668,-4.428417901382517
2.672,-3.492707464466578
2.676,-0.49123294938779327
2.68,2.952147024523196
2.684,-1.6711912131118483
2.688,0.6638281162788746
2.692,1.1946096915042357
2.696,-0.4873908649476381
2.7,-0.019803104778033424
2.704,2.8268600736761447
2.708,-0.28359809567199523
2.712,2.4654705482459516
2.716,1.5446365682563408
2.72,-0.47687746823423927
2.724,-0.8996840526319648
2.728,0.29944461617716
2.732,1.9542278113975926
2.736,2.277803711321262
2.74,1.2516168823415823
2.744,0.9901530906823566
2.748,0.3529562432035841
2.7520000000000002,-1.5638298910883557
2.7560000000000002,1.3250648791453112
2.7600000000000002,-2.6175595417786686
2.7640000000000002,-0.95055181276407
2.7680000000000002,-0.999711031669497
2.7720000000000002,0.4111450214681487
2.7760000000000002,-0.3115139135018724
2.7800000000000002,0.9034949291694098
2.7840000000000003,-2.409872583749991
2.7880000000000003,-1.155227628147768
2.7920000000000003,-0.43156779962550285
2.7960000000000003,0.8572440137456362
2.8000000000000003,0.7569610933836255
2.8040000000000003,0.1612582426304858
2.8080000000000003,-0.1715753338588567
2.8120000000000003,1.1310108004260497
2.816,-1.080226896222193
2.82,-0.4683083359774306
2.824,0.9486185536814145
2.828,-1.10138974435965
2.832,1.6973973501749156
2.836,-0.9121948609106576
2.84,-4.9932589636147995e-05
2.844,-0.4574765895734631
2.848,-1.4583950573221316
2.852,-0.600380382472171
2.856,0.5473327077812703
2.86,-0.2953823145307536
2.864,1.8760440235201477
2.868,-0.0013598519424576905
2.872,-0.9743127286319638
2.876,-0.741276430471613
2.88,-0.4465919751637164
2.884,-1.5343499526672988
2.888,-0.5826921083461615
2.892,-1.5992345705145345
2.896,-0.5161525184326758
2.9,-0.08398397609668408
2.904,2.1984774305198087
2.908,0.0498089816585604
2.912,1.3208459700887338
2.916,0.9078550506302668
2.92,2.5564118658338404
2.924,0.20298228100060733
2.928,1.5208363038532593
2.932,2.6172451095369595
2.936,0.8986817892870624
2.94,0.22819664082349173
2.944,0.3222887570576239
2.948,0.27428486434696997
2.952,-0.8615333026411199
2.956,1.6985626347860578
2.96,1.2438205062815944
2.964,-0.4873192682689564
2.968,-1.4705139820616058
2.972,-2.466318834366196
2.976,-2.2388277591828123
2.98,-3.9460295078908336
2.984,0.395899908047056
2.988,-1.2298690700768358
2.992,1.6816044077264318
2.996,-1.7686189331596291
3.0,-2.4732302621877165
3.004,1.4700882020025894
3.008,-2.207189036393079
3.012,0.1400596953676354
3.016,2.262401426368011
3.02,2.5510910233584347
3.024,0.8742857552901822
3.028,0.02623095605298853
3.032,-1.9189410422840356
3.036,2.0529190029778954
3.04,-1.4014015253171288
3.044,3.4028401735586593
3.048,0.8957397047411362
3.052,-0.588942261315907
3.056,-1.1619026857603256
3.06,-2.237663326415266
3.064,-3.646500847407694
3.068,1.6559421712476912
3.072,-3.0735585634498865
3.076,-2.87049769469819
3.08,0.828959892928946
3.084,-1.5268417049796743
